"DATA for Gaechter, Koelle, Quercia: Reciprocity and the Tragedies of Maintaining and Providing the Commons, Nature Human Behaviour",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
See README for list of variable labels and Methods for further details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,session,cpp,id,groupid,mg,period,oneshot,strangers,partners,punishment,type,CC,FR,OT,c,b,c_other,lag_c_other,pgsize,pun,pun_received,pc,dev_pc,u,cc0,cc1,cc2,cc3,cc4,cc5,cc6,cc7,cc8,cc9,cc10,cc11,cc12,cc13,cc14,cc15,cc16,cc17,cc18,cc19,cc20
2,21,0,362,2108,5,19,0,1,0,0,3,0,0,1,0,0,7,0,20,,,0,0,0,0,18,0,0,18,0,16,18,18,0,0,20,20,0,18,0,18,18,0,20,0
2,21,0,362,2106,5,20,0,1,0,0,3,0,0,1,1,2,0,7,1,,,0,1,0,0,18,0,0,18,0,16,18,18,0,0,20,20,0,18,0,18,18,0,20,0
2,21,0,362,2107,5,21,0,1,0,0,3,0,0,1,0,2,3,0,8,,,0,0,0,0,18,0,0,18,0,16,18,18,0,0,20,20,0,18,0,18,18,0,20,0
2,21,0,362,2105,5,22,0,1,0,0,3,0,0,1,1,2,0,3,1,,,0,1,0,0,18,0,0,18,0,16,18,18,0,0,20,20,0,18,0,18,18,0,20,0
2,21,0,362,2106,5,23,0,1,0,0,3,0,0,1,0,1,8,0,25,,,18,-18,0,0,18,0,0,18,0,16,18,18,0,0,20,20,0,18,0,18,18,0,20,0
2,21,0,362,2106,5,24,0,1,0,0,3,0,0,1,0,2,0,8,1,,,0,0,0,0,18,0,0,18,0,16,18,18,0,0,20,20,0,18,0,18,18,0,20,0
2,21,0,362,2108,5,25,0,1,0,0,3,0,0,1,0,4,0,0,0,,,18,-18,0,0,18,0,0,18,0,16,18,18,0,0,20,20,0,18,0,18,18,0,20,0
2,21,0,362,2106,5,26,0,1,0,0,3,0,0,1,0,2,0,0,0,,,0,0,0,0,18,0,0,18,0,16,18,18,0,0,20,20,0,18,0,18,18,0,20,0
2,21,0,362,2106,5,27,0,1,0,0,3,0,0,1,0,0,7,0,20,,,0,0,0,0,18,0,0,18,0,16,18,18,0,0,20,20,0,18,0,18,18,0,20,0
2,21,0,363,2107,5,1,0,1,0,0,3,0,0,1,15,13,13,,55,,,13,2,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2105,5,2,0,1,0,0,3,0,0,1,15,13,2,13,20,,,13,2,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2108,5,3,0,1,0,0,3,0,0,1,10,8,5,2,25,,,10,0,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2108,5,4,0,1,0,0,3,0,0,1,8,18,7,5,28,,,5,3,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,5,0,1,0,0,3,0,0,1,10,8,7,7,30,,,10,0,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,6,0,1,0,0,3,0,0,1,5,5,0,7,6,,,15,-10,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,7,0,1,0,0,3,0,0,1,15,10,3,0,25,,,10,5,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,8,0,1,0,0,3,0,0,1,15,5,0,3,15,,,15,0,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2105,5,9,0,1,0,0,3,0,0,1,5,3,1,0,7,,,15,-10,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2108,5,10,0,1,0,0,3,0,0,1,0,2,9,1,26,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2105,5,11,0,1,0,0,3,0,0,1,0,10,0,9,0,,,10,-10,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2108,5,12,0,1,0,0,3,0,0,1,0,8,3,0,8,,,10,-10,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,13,0,1,0,0,3,0,0,1,5,10,2,3,11,,,10,-5,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,14,0,1,0,0,3,0,0,1,12,4,0,2,12,,,15,-3,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2106,5,15,0,1,0,0,3,0,0,1,0,2,0,0,0,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,16,0,1,0,0,3,0,0,1,0,0,0,0,1,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2108,5,17,0,1,0,0,3,0,0,1,0,0,7,0,20,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,18,0,1,0,0,3,0,0,1,0,5,7,7,20,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2106,5,19,0,1,0,0,3,0,0,1,0,5,0,7,0,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2108,5,20,0,1,0,0,3,0,0,1,0,0,0,0,1,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,21,0,1,0,0,3,0,0,1,0,0,3,0,8,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2108,5,22,0,1,0,0,3,0,0,1,0,2,3,3,8,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2107,5,23,0,1,0,0,3,0,0,1,0,2,2,3,5,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2108,5,24,0,1,0,0,3,0,0,1,0,2,0,2,0,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2105,5,25,0,1,0,0,3,0,0,1,0,0,2,0,5,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2105,5,26,0,1,0,0,3,0,0,1,0,2,7,2,20,,,15,-15,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,363,2105,5,27,0,1,0,0,3,0,0,1,5,2,6,7,24,,,15,-10,5,15,15,15,15,15,15,10,10,10,10,10,13,13,13,13,13,5,5,5,5,5
2,21,0,364,2108,5,1,0,1,0,0,2,0,1,0,0,3,4,,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,2,0,1,0,0,2,0,1,0,0,2,7,4,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2107,5,3,0,1,0,0,2,0,1,0,0,4,2,7,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,4,0,1,0,0,2,0,1,0,0,3,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2108,5,5,0,1,0,0,2,0,1,0,0,1,2,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,6,0,1,0,0,2,0,1,0,0,1,2,2,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2107,5,7,0,1,0,0,2,0,1,0,0,2,8,2,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,8,0,1,0,0,2,0,1,0,0,3,0,8,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,9,0,1,0,0,2,0,1,0,0,2,2,0,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2106,5,10,0,1,0,0,2,0,1,0,0,2,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2107,5,11,0,1,0,0,2,0,1,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2108,5,12,0,1,0,0,2,0,1,0,0,1,3,0,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2106,5,13,0,1,0,0,2,0,1,0,0,2,3,3,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2108,5,14,0,1,0,0,2,0,1,0,0,2,0,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2108,5,15,0,1,0,0,2,0,1,0,0,1,7,0,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2108,5,16,0,1,0,0,2,0,1,0,0,2,3,7,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,17,0,1,0,0,2,0,1,0,0,2,0,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2108,5,18,0,1,0,0,2,0,1,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2107,5,19,0,1,0,0,2,0,1,0,0,1,1,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2107,5,20,0,1,0,0,2,0,1,0,0,1,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,21,0,1,0,0,2,0,1,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,22,0,1,0,0,2,0,1,0,0,1,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2108,5,23,0,1,0,0,2,0,1,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,24,0,1,0,0,2,0,1,0,0,1,2,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2106,5,25,0,1,0,0,2,0,1,0,0,2,0,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2105,5,26,0,1,0,0,2,0,1,0,0,1,7,0,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,364,2106,5,27,0,1,0,0,2,0,1,0,0,2,7,7,20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,21,0,365,2107,5,1,0,1,0,0,3,0,0,1,20,20,12,,55,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2107,5,2,0,1,0,0,3,0,0,1,20,10,5,12,34,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2106,5,3,0,1,0,0,3,0,0,1,0,6,0,5,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2108,5,4,0,1,0,0,3,0,0,1,0,0,9,0,28,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2105,5,5,0,1,0,0,3,0,0,1,0,2,4,9,12,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2107,5,6,0,1,0,0,3,0,0,1,0,3,2,4,6,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2108,5,7,0,1,0,0,3,0,0,1,0,3,7,2,20,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2107,5,8,0,1,0,0,3,0,0,1,0,4,5,7,15,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2106,5,9,0,1,0,0,3,0,0,1,0,2,7,5,20,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2107,5,10,0,1,0,0,3,0,0,1,0,4,0,7,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2106,5,11,0,1,0,0,3,0,0,1,0,2,9,0,26,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2106,5,12,0,1,0,0,3,0,0,1,0,5,0,9,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2108,5,13,0,1,0,0,3,0,0,1,0,2,7,0,20,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2106,5,14,0,1,0,0,3,0,0,1,0,3,0,7,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2108,5,15,0,1,0,0,3,0,0,1,0,0,7,0,20,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2105,5,16,0,1,0,0,3,0,0,1,0,0,0,7,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2108,5,17,0,1,0,0,3,0,0,1,0,0,7,0,20,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2108,5,18,0,1,0,0,3,0,0,1,0,0,0,7,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2105,5,19,0,1,0,0,3,0,0,1,0,0,0,0,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2106,5,20,0,1,0,0,3,0,0,1,0,0,0,0,1,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2108,5,21,0,1,0,0,3,0,0,1,0,0,0,0,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2107,5,22,0,1,0,0,3,0,0,1,0,0,7,0,20,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2107,5,23,0,1,0,0,3,0,0,1,0,0,2,7,5,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2105,5,24,0,1,0,0,3,0,0,1,0,0,2,2,5,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2108,5,25,0,1,0,0,3,0,0,1,0,0,0,2,0,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2108,5,26,0,1,0,0,3,0,0,1,0,0,5,0,15,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,365,2107,5,27,0,1,0,0,3,0,0,1,0,0,4,5,13,,,20,-20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2107,5,1,0,1,0,0,3,0,0,1,20,12,12,,55,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2106,5,2,0,1,0,0,3,0,0,1,20,12,0,12,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2105,5,3,0,1,0,0,3,0,0,1,20,12,4,0,33,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2108,5,4,0,1,0,0,3,0,0,1,20,12,3,4,28,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2107,5,5,0,1,0,0,3,0,0,1,20,12,3,3,30,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2108,5,6,0,1,0,0,3,0,0,1,20,8,2,3,25,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2108,5,7,0,1,0,0,3,0,0,1,20,8,0,2,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2108,5,8,0,1,0,0,3,0,0,1,20,2,0,0,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2106,5,9,0,1,0,0,3,0,0,1,20,2,0,0,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2108,5,10,0,1,0,0,3,0,0,1,20,2,2,0,26,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2106,5,11,0,1,0,0,3,0,0,1,20,2,2,2,26,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2105,5,12,0,1,0,0,3,0,0,1,20,2,0,2,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2108,5,13,0,1,0,0,3,0,0,1,20,2,0,0,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2105,5,14,0,1,0,0,3,0,0,1,20,2,2,0,27,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2108,5,15,0,1,0,0,3,0,0,1,20,3,0,2,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2106,5,16,0,1,0,0,3,0,0,1,20,2,6,0,39,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2108,5,17,0,1,0,0,3,0,0,1,20,3,0,6,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2107,5,18,0,1,0,0,3,0,0,1,20,3,0,0,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2108,5,19,0,1,0,0,3,0,0,1,20,2,0,0,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2105,5,20,0,1,0,0,3,0,0,1,20,2,2,0,25,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2106,5,21,0,1,0,0,3,0,0,1,20,2,0,2,21,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2107,5,22,0,1,0,0,3,0,0,1,20,2,0,0,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2106,5,23,0,1,0,0,3,0,0,1,20,2,2,0,25,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2107,5,24,0,1,0,0,3,0,0,1,20,2,2,2,25,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2107,5,25,0,1,0,0,3,0,0,1,20,2,2,2,27,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2105,5,26,0,1,0,0,3,0,0,1,20,2,0,2,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,366,2106,5,27,0,1,0,0,3,0,0,1,20,2,0,0,20,,,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
2,21,0,367,2108,5,1,0,1,0,0,1,1,0,0,7,3,2,,12,,,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,2,0,1,0,0,1,1,0,0,0,1,7,2,20,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,3,0,1,0,0,1,1,0,0,0,1,0,7,0,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2107,5,4,0,1,0,0,1,1,0,0,0,0,4,0,13,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,5,0,1,0,0,1,1,0,0,0,0,2,4,5,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,6,0,1,0,0,1,1,0,0,0,0,5,2,14,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,7,0,1,0,0,1,1,0,0,0,2,0,5,0,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,8,0,1,0,0,1,1,0,0,0,0,6,0,17,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,9,0,1,0,0,1,1,0,0,0,1,7,6,20,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,10,0,1,0,0,1,1,0,0,0,1,0,7,0,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2108,5,11,0,1,0,0,1,1,0,0,0,0,0,0,0,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2107,5,12,0,1,0,0,1,1,0,0,0,0,3,0,10,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,13,0,1,0,0,1,1,0,0,0,0,3,3,10,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2108,5,14,0,1,0,0,1,1,0,0,0,0,0,3,0,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,15,0,1,0,0,1,1,0,0,0,0,0,0,0,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2107,5,16,0,1,0,0,1,1,0,0,0,0,0,0,1,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,17,0,1,0,0,1,1,0,0,0,0,2,0,7,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,18,0,1,0,0,1,1,0,0,0,0,3,2,10,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2106,5,19,0,1,0,0,1,1,0,0,0,1,0,3,0,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2105,5,20,0,1,0,0,1,1,0,0,0,1,8,0,25,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2107,5,21,0,1,0,0,1,1,0,0,0,1,3,8,8,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2105,5,22,0,1,0,0,1,1,0,0,0,1,0,3,1,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2105,5,23,0,1,0,0,1,1,0,0,0,1,1,0,2,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2107,5,24,0,1,0,0,1,1,0,0,0,1,8,1,25,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2107,5,25,0,1,0,0,1,1,0,0,0,1,9,8,27,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2107,5,26,0,1,0,0,1,1,0,0,0,1,0,9,0,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,367,2105,5,27,0,1,0,0,1,1,0,0,0,1,8,0,24,,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7
2,21,0,368,2105,5,1,0,1,0,0,3,0,0,1,0,18,9,,26,,,2,-2,15,0,0,0,2,3,4,5,10,13,14,15,14,14,13,12,12,10,3,2,0,0
2,21,0,368,2106,5,2,0,1,0,0,3,0,0,1,0,10,7,9,20,,,14,-14,15,0,0,0,2,3,4,5,10,13,14,14,14,14,13,12,12,10,3,2,0,0
2,21,0,368,2108,5,3,0,1,0,0,3,0,0,1,10,2,5,7,25,,,0,10,15,0,0,0,2,3,4,5,10,13,14,14,14,14,13,12,12,10,3,2,0,0
2,21,0,368,2107,5,4,0,1,0,0,3,0,0,1,13,5,0,5,13,,,4,9,15,0,0,0,2,3,4,5,10,13,14,14,14,14,13,12,12,10,3,2,0,0
2,21,0,368,2105,5,5,0,1,0,0,3,0,0,1,0,0,4,0,12,,,0,0,15,0,0,0,2,3,4,5,10,13,14,14,14,14,13,12,12,10,3,2,0,0
