"DATA for Gaechter, Koelle, Quercia: Reciprocity and the Tragedies of Maintaining and Providing the Commons, Nature Human Behaviour",,,,,,,,,,,,,,
See README for list of variable labels and Methods for further details,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
session,cpp,id,mg,period,type,CC,FR,OT,c,c_other,pos_dev,neg_dev,avg_other_two,pun
1,1,2,2,11,1,1,0,0,19,20,1,0,19.5,0
1,1,2,2,11,1,1,0,0,19,19,0,0,20,0
1,1,10,2,11,1,1,0,0,19,20,1,0,19.5,1
1,1,10,2,11,1,1,0,0,19,19,0,0,20,0
1,1,10,2,11,1,1,0,0,19,20,1,0,19.5,1
1,1,18,2,11,1,1,0,0,20,19,0,1,19.5,0
1,1,18,2,11,1,1,0,0,20,19,0,1,19.5,0
1,1,18,2,11,1,1,0,0,20,20,0,0,19,0
1,1,26,2,11,2,0,1,0,20,19,0,1,19.5,0
1,1,26,2,11,2,0,1,0,20,20,0,0,19,0
1,1,26,2,11,2,0,1,0,20,19,0,1,19.5,0
1,1,2,2,12,1,1,0,0,20,18,0,2,20,0
1,1,2,2,12,1,1,0,0,20,20,0,0,19,0
1,1,2,2,12,1,1,0,0,20,20,0,0,19,0
1,1,10,2,12,1,1,0,0,18,20,2,0,20,0
1,1,10,2,12,1,1,0,0,18,20,2,0,20,0
1,1,10,2,12,1,1,0,0,18,20,2,0,20,0
1,1,18,2,12,1,1,0,0,20,20,0,0,19,0
1,1,18,2,12,1,1,0,0,20,20,0,0,19,0
1,1,18,2,12,1,1,0,0,20,18,0,2,20,1
1,1,26,2,12,2,0,1,0,20,18,0,2,20,2
1,1,26,2,12,2,0,1,0,20,20,0,0,19,0
1,1,26,2,12,2,0,1,0,20,20,0,0,19,0
1,1,2,2,13,1,1,0,0,20,20,0,0,20,0
1,1,2,2,13,1,1,0,0,20,20,0,0,20,0
1,1,2,2,13,1,1,0,0,20,20,0,0,20,0
1,1,10,2,13,1,1,0,0,20,20,0,0,20,0
1,1,10,2,13,1,1,0,0,20,20,0,0,20,0
1,1,10,2,13,1,1,0,0,20,20,0,0,20,0
1,1,18,2,13,1,1,0,0,20,20,0,0,20,0
1,1,18,2,13,1,1,0,0,20,20,0,0,20,0
1,1,18,2,13,1,1,0,0,20,20,0,0,20,0
1,1,26,2,13,2,0,1,0,20,20,0,0,20,0
1,1,26,2,13,2,0,1,0,20,20,0,0,20,0
1,1,26,2,13,2,0,1,0,20,20,0,0,20,0
1,1,2,2,14,1,1,0,0,20,20,0,0,20,0
1,1,2,2,14,1,1,0,0,20,20,0,0,20,0
1,1,2,2,14,1,1,0,0,20,20,0,0,20,0
1,1,10,2,14,1,1,0,0,20,20,0,0,20,0
1,1,10,2,14,1,1,0,0,20,20,0,0,20,0
1,1,10,2,14,1,1,0,0,20,20,0,0,20,0
1,1,18,2,14,1,1,0,0,20,20,0,0,20,0
1,1,18,2,14,1,1,0,0,20,20,0,0,20,0
1,1,18,2,14,1,1,0,0,20,20,0,0,20,0
1,1,26,2,14,2,0,1,0,20,20,0,0,20,0
1,1,26,2,14,2,0,1,0,20,20,0,0,20,0
1,1,26,2,14,2,0,1,0,20,20,0,0,20,0
1,1,2,2,15,1,1,0,0,20,20,0,0,20,0
1,1,2,2,15,1,1,0,0,20,20,0,0,20,0
1,1,2,2,15,1,1,0,0,20,20,0,0,20,0
1,1,10,2,15,1,1,0,0,20,20,0,0,20,0
1,1,10,2,15,1,1,0,0,20,20,0,0,20,0
1,1,10,2,15,1,1,0,0,20,20,0,0,20,0
1,1,18,2,15,1,1,0,0,20,20,0,0,20,0
1,1,18,2,15,1,1,0,0,20,20,0,0,20,0
1,1,18,2,15,1,1,0,0,20,20,0,0,20,0
1,1,26,2,15,2,0,1,0,20,20,0,0,20,0
1,1,26,2,15,2,0,1,0,20,20,0,0,20,0
1,1,26,2,15,2,0,1,0,20,20,0,0,20,0
1,1,2,2,16,1,1,0,0,20,20,0,0,15,0
1,1,2,2,16,1,1,0,0,20,20,0,0,15,0
1,1,2,2,16,1,1,0,0,20,10,0,10,20,2
1,1,10,2,16,1,1,0,0,10,20,10,0,20,0
1,1,10,2,16,1,1,0,0,10,20,10,0,20,0
1,1,10,2,16,1,1,0,0,10,20,10,0,20,0
1,1,18,2,16,1,1,0,0,20,20,0,0,15,0
1,1,18,2,16,1,1,0,0,20,10,0,10,20,2
1,1,18,2,16,1,1,0,0,20,20,0,0,15,0
1,1,26,2,16,2,0,1,0,20,10,0,10,20,3
1,1,26,2,16,2,0,1,0,20,20,0,0,15,0
1,1,26,2,16,2,0,1,0,20,20,0,0,15,0
1,1,2,2,17,1,1,0,0,20,20,0,0,20,0
1,1,2,2,17,1,1,0,0,20,20,0,0,20,0
1,1,2,2,17,1,1,0,0,20,20,0,0,20,0
1,1,10,2,17,1,1,0,0,20,20,0,0,20,0
1,1,10,2,17,1,1,0,0,20,20,0,0,20,0
1,1,10,2,17,1,1,0,0,20,20,0,0,20,0
1,1,18,2,17,1,1,0,0,20,20,0,0,20,0
1,1,18,2,17,1,1,0,0,20,20,0,0,20,0
1,1,18,2,17,1,1,0,0,20,20,0,0,20,0
1,1,26,2,17,2,0,1,0,20,20,0,0,20,3
1,1,26,2,17,2,0,1,0,20,20,0,0,20,0
1,1,26,2,17,2,0,1,0,20,20,0,0,20,0
1,1,2,2,18,1,1,0,0,20,20,0,0,20,0
1,1,2,2,18,1,1,0,0,20,20,0,0,20,0
1,1,2,2,18,1,1,0,0,20,20,0,0,20,0
1,1,10,2,18,1,1,0,0,20,20,0,0,20,0
1,1,10,2,18,1,1,0,0,20,20,0,0,20,0
1,1,10,2,18,1,1,0,0,20,20,0,0,20,0
1,1,18,2,18,1,1,0,0,20,20,0,0,20,0
1,1,18,2,18,1,1,0,0,20,20,0,0,20,0
1,1,18,2,18,1,1,0,0,20,20,0,0,20,0
1,1,26,2,18,2,0,1,0,20,20,0,0,20,0
1,1,26,2,18,2,0,1,0,20,20,0,0,20,0
1,1,26,2,18,2,0,1,0,20,20,0,0,20,3
1,1,2,2,19,1,1,0,0,20,20,0,0,20,0
1,1,2,2,19,1,1,0,0,20,20,0,0,20,0
1,1,2,2,19,1,1,0,0,20,20,0,0,20,0
1,1,10,2,19,1,1,0,0,20,20,0,0,20,1
1,1,10,2,19,1,1,0,0,20,20,0,0,20,0
1,1,10,2,19,1,1,0,0,20,20,0,0,20,0
1,1,18,2,19,1,1,0,0,20,20,0,0,20,0
1,1,18,2,19,1,1,0,0,20,20,0,0,20,0
1,1,18,2,19,1,1,0,0,20,20,0,0,20,0
1,1,26,2,19,2,0,1,0,20,20,0,0,20,0
1,1,26,2,19,2,0,1,0,20,20,0,0,20,0
1,1,26,2,19,2,0,1,0,20,20,0,0,20,0
1,1,2,2,20,1,1,0,0,20,20,0,0,20,0
1,1,2,2,20,1,1,0,0,20,20,0,0,20,0
1,1,2,2,20,1,1,0,0,20,20,0,0,20,0
1,1,10,2,20,1,1,0,0,20,20,0,0,20,0
1,1,10,2,20,1,1,0,0,20,20,0,0,20,0
1,1,10,2,20,1,1,0,0,20,20,0,0,20,0
1,1,18,2,20,1,1,0,0,20,20,0,0,20,0
1,1,18,2,20,1,1,0,0,20,20,0,0,20,0
1,1,18,2,20,1,1,0,0,20,20,0,0,20,0
1,1,26,2,20,2,0,1,0,20,20,0,0,20,0
1,1,26,2,20,2,0,1,0,20,20,0,0,20,0
1,1,26,2,20,2,0,1,0,20,20,0,0,20,0
1,1,2,2,21,1,1,0,0,20,20,0,0,20,0
1,1,2,2,21,1,1,0,0,20,20,0,0,20,0
1,1,2,2,21,1,1,0,0,20,20,0,0,20,0
1,1,10,2,21,1,1,0,0,20,20,0,0,20,0
1,1,10,2,21,1,1,0,0,20,20,0,0,20,0
1,1,10,2,21,1,1,0,0,20,20,0,0,20,0
1,1,18,2,21,1,1,0,0,20,20,0,0,20,0
1,1,18,2,21,1,1,0,0,20,20,0,0,20,0
1,1,18,2,21,1,1,0,0,20,20,0,0,20,0
1,1,26,2,21,2,0,1,0,20,20,0,0,20,0
1,1,26,2,21,2,0,1,0,20,20,0,0,20,0
1,1,26,2,21,2,0,1,0,20,20,0,0,20,0
1,1,2,2,22,1,1,0,0,20,20,0,0,20,0
1,1,2,2,22,1,1,0,0,20,20,0,0,20,0
1,1,2,2,22,1,1,0,0,20,20,0,0,20,0
1,1,10,2,22,1,1,0,0,20,20,0,0,20,0
1,1,10,2,22,1,1,0,0,20,20,0,0,20,0
1,1,10,2,22,1,1,0,0,20,20,0,0,20,0
1,1,18,2,22,1,1,0,0,20,20,0,0,20,0
1,1,18,2,22,1,1,0,0,20,20,0,0,20,0
1,1,18,2,22,1,1,0,0,20,20,0,0,20,0
1,1,26,2,22,2,0,1,0,20,20,0,0,20,0
1,1,26,2,22,2,0,1,0,20,20,0,0,20,0
1,1,26,2,22,2,0,1,0,20,20,0,0,20,5
1,1,2,2,23,1,1,0,0,20,20,0,0,20,0
1,1,2,2,23,1,1,0,0,20,20,0,0,20,0
1,1,2,2,23,1,1,0,0,20,20,0,0,20,0
1,1,10,2,23,1,1,0,0,20,20,0,0,20,2
1,1,10,2,23,1,1,0,0,20,20,0,0,20,2
1,1,10,2,23,1,1,0,0,20,20,0,0,20,2
1,1,18,2,23,1,1,0,0,20,20,0,0,20,0
1,1,18,2,23,1,1,0,0,20,20,0,0,20,0
1,1,18,2,23,1,1,0,0,20,20,0,0,20,0
1,1,26,2,23,2,0,1,0,20,20,0,0,20,0
1,1,26,2,23,2,0,1,0,20,20,0,0,20,0
1,1,26,2,23,2,0,1,0,20,20,0,0,20,5
1,1,2,2,24,1,1,0,0,20,20,0,0,20,0
1,1,2,2,24,1,1,0,0,20,20,0,0,20,0
1,1,2,2,24,1,1,0,0,20,20,0,0,20,0
1,1,10,2,24,1,1,0,0,20,20,0,0,20,0
1,1,10,2,24,1,1,0,0,20,20,0,0,20,0
1,1,10,2,24,1,1,0,0,20,20,0,0,20,0
1,1,18,2,24,1,1,0,0,20,20,0,0,20,0
1,1,18,2,24,1,1,0,0,20,20,0,0,20,0
1,1,18,2,24,1,1,0,0,20,20,0,0,20,0
1,1,26,2,24,2,0,1,0,20,20,0,0,20,5
1,1,26,2,24,2,0,1,0,20,20,0,0,20,0
1,1,26,2,24,2,0,1,0,20,20,0,0,20,0
1,1,2,2,25,1,1,0,0,20,20,0,0,20,0
1,1,2,2,25,1,1,0,0,20,20,0,0,20,0
1,1,2,2,25,1,1,0,0,20,20,0,0,20,0
1,1,10,2,25,1,1,0,0,20,20,0,0,20,0
1,1,10,2,25,1,1,0,0,20,20,0,0,20,0
1,1,10,2,25,1,1,0,0,20,20,0,0,20,0
1,1,18,2,25,1,1,0,0,20,20,0,0,20,0
1,1,18,2,25,1,1,0,0,20,20,0,0,20,0
1,1,18,2,25,1,1,0,0,20,20,0,0,20,0
1,1,26,2,25,2,0,1,0,20,20,0,0,20,0
1,1,26,2,25,2,0,1,0,20,20,0,0,20,0
1,1,26,2,25,2,0,1,0,20,20,0,0,20,0
1,1,2,2,26,1,1,0,0,20,20,0,0,20,0
1,1,2,2,26,1,1,0,0,20,20,0,0,20,0
1,1,2,2,26,1,1,0,0,20,20,0,0,20,0
1,1,10,2,26,1,1,0,0,20,20,0,0,20,0
1,1,10,2,26,1,1,0,0,20,20,0,0,20,0
1,1,10,2,26,1,1,0,0,20,20,0,0,20,0
1,1,18,2,26,1,1,0,0,20,20,0,0,20,0
1,1,18,2,26,1,1,0,0,20,20,0,0,20,0
1,1,18,2,26,1,1,0,0,20,20,0,0,20,0
1,1,26,2,26,2,0,1,0,20,20,0,0,20,0
1,1,26,2,26,2,0,1,0,20,20,0,0,20,0
1,1,26,2,26,2,0,1,0,20,20,0,0,20,0
1,1,2,2,27,1,1,0,0,20,20,0,0,20,0
1,1,2,2,27,1,1,0,0,20,20,0,0,20,0
1,1,2,2,27,1,1,0,0,20,20,0,0,20,0
1,1,10,2,27,1,1,0,0,20,20,0,0,20,0
1,1,10,2,27,1,1,0,0,20,20,0,0,20,0
1,1,10,2,27,1,1,0,0,20,20,0,0,20,0
1,1,18,2,27,1,1,0,0,20,20,0,0,20,0
1,1,18,2,27,1,1,0,0,20,20,0,0,20,0
1,1,18,2,27,1,1,0,0,20,20,0,0,20,0
1,1,26,2,27,2,0,1,0,20,20,0,0,20,0
1,1,26,2,27,2,0,1,0,20,20,0,0,20,0
1,1,26,2,27,2,0,1,0,20,20,0,0,20,0
1,1,3,3,1,1,1,0,0,0,6,6,0,12.5,0
1,1,3,3,1,1,1,0,0,0,5,5,0,13,0
1,1,3,3,1,1,1,0,0,0,20,20,0,5.5,1
1,1,11,3,1,3,0,0,1,6,5,0,1,10,0
1,1,11,3,1,3,0,0,1,6,20,14,0,2.5,0
1,1,11,3,1,3,0,0,1,6,0,0,6,12.5,5
1,1,19,3,1,1,1,0,0,20,5,0,15,3,2
1,1,19,3,1,1,1,0,0,20,6,0,14,2.5,1
1,1,19,3,1,1,1,0,0,20,0,0,20,5.5,3
1,1,27,3,1,3,0,0,1,5,0,0,5,13,1
1,1,27,3,1,3,0,0,1,5,20,15,0,3,1
1,1,27,3,1,3,0,0,1,5,6,1,0,10,1
1,1,3,3,2,1,1,0,0,5,5,0,0,10,0
1,1,3,3,2,1,1,0,0,5,15,10,0,5,0
1,1,3,3,2,1,1,0,0,5,5,0,0,10,0
1,1,11,3,2,3,0,0,1,15,5,0,10,5,0
1,1,11,3,2,3,0,0,1,15,5,0,10,5,2
1,1,11,3,2,3,0,0,1,15,5,0,10,5,0
1,1,19,3,2,1,1,0,0,5,15,10,0,5,3
1,1,19,3,2,1,1,0,0,5,5,0,0,10,1
1,1,19,3,2,1,1,0,0,5,5,0,0,10,1
1,1,27,3,2,3,0,0,1,5,15,10,0,5,2
1,1,27,3,2,3,0,0,1,5,5,0,0,10,1
1,1,27,3,2,3,0,0,1,5,5,0,0,10,1
1,1,3,3,3,1,1,0,0,3,5,2,0,7.5,0
1,1,3,3,3,1,1,0,0,3,10,7,0,5,0
1,1,3,3,3,1,1,0,0,3,5,2,0,7.5,0
1,1,11,3,3,3,0,0,1,5,5,0,0,6.5,2
1,1,11,3,3,3,0,0,1,5,10,5,0,4,1
1,1,11,3,3,3,0,0,1,5,3,0,2,7.5,0
1,1,19,3,3,1,1,0,0,10,5,0,5,4,2
1,1,19,3,3,1,1,0,0,10,3,0,7,5,3
1,1,19,3,3,1,1,0,0,10,5,0,5,4,2
1,1,27,3,3,3,0,0,1,5,5,0,0,6.5,1
1,1,27,3,3,3,0,0,1,5,10,5,0,4,2
1,1,27,3,3,3,0,0,1,5,3,0,2,7.5,1
1,1,3,3,4,1,1,0,0,5,4,0,1,6.5,0
1,1,3,3,4,1,1,0,0,5,10,5,0,3.5,0
1,1,3,3,4,1,1,0,0,5,3,0,2,7,1
1,1,11,3,4,3,0,0,1,3,4,1,0,7.5,0
1,1,11,3,4,3,0,0,1,3,5,2,0,7,1
1,1,11,3,4,3,0,0,1,3,10,7,0,4.5,1
1,1,19,3,4,1,1,0,0,10,5,0,5,3.5,3
1,1,19,3,4,1,1,0,0,10,4,0,6,4,3
1,1,19,3,4,1,1,0,0,10,3,0,7,4.5,3
1,1,27,3,4,3,0,0,1,4,10,6,0,4,1
1,1,27,3,4,3,0,0,1,4,5,1,0,6.5,1
1,1,27,3,4,3,0,0,1,4,3,0,1,7.5,1
1,1,3,3,5,1,1,0,0,5,7,2,0,5.5,0
1,1,3,3,5,1,1,0,0,5,8,3,0,5,0
1,1,3,3,5,1,1,0,0,5,3,0,2,7.5,0
1,1,11,3,5,3,0,0,1,7,5,0,2,5.5,0
1,1,11,3,5,3,0,0,1,7,3,0,4,6.5,2
1,1,11,3,5,3,0,0,1,7,8,1,0,4,0
1,1,19,3,5,1,1,0,0,8,5,0,3,5,1
1,1,19,3,5,1,1,0,0,8,3,0,5,6,2
1,1,19,3,5,1,1,0,0,8,7,0,1,4,0
1,1,27,3,5,3,0,0,1,3,8,5,0,6,2
1,1,27,3,5,3,0,0,1,3,5,2,0,7.5,1
1,1,27,3,5,3,0,0,1,3,7,4,0,6.5,1
1,1,3,3,6,1,1,0,0,3,8,5,0,6.5,0
1,1,3,3,6,1,1,0,0,3,4,1,0,8.5,0
1,1,3,3,6,1,1,0,0,3,9,6,0,6,0
1,1,11,3,6,3,0,0,1,8,9,1,0,3.5,0
1,1,11,3,6,3,0,0,1,8,3,0,5,6.5,1
1,1,11,3,6,3,0,0,1,8,4,0,4,6,1
1,1,19,3,6,1,1,0,0,9,3,0,6,6,2
1,1,19,3,6,1,1,0,0,9,4,0,5,5.5,2
1,1,19,3,6,1,1,0,0,9,8,0,1,3.5,0
1,1,27,3,6,3,0,0,1,4,3,0,1,8.5,1
1,1,27,3,6,3,0,0,1,4,9,5,0,5.5,1
1,1,27,3,6,3,0,0,1,4,8,4,0,6,1
1,1,3,3,7,1,1,0,0,8,9,1,0,5,0
1,1,3,3,7,1,1,0,0,8,4,0,4,7.5,0
1,1,3,3,7,1,1,0,0,8,6,0,2,6.5,0
1,1,11,3,7,3,0,0,1,6,4,0,2,8.5,2
1,1,11,3,7,3,0,0,1,6,9,3,0,6,0
1,1,11,3,7,3,0,0,1,6,8,2,0,6.5,0
1,1,19,3,7,1,1,0,0,9,8,0,1,5,0
1,1,19,3,7,1,1,0,0,9,6,0,3,6,1
1,1,19,3,7,1,1,0,0,9,4,0,5,7,2
1,1,27,3,7,3,0,0,1,4,9,5,0,7,1
1,1,27,3,7,3,0,0,1,4,6,2,0,8.5,0
1,1,27,3,7,3,0,0,1,4,8,4,0,7.5,1
1,1,3,3,8,1,1,0,0,7,9,2,0,5.5,0
1,1,3,3,8,1,1,0,0,7,7,0,0,6.5,0
1,1,3,3,8,1,1,0,0,7,4,0,3,8,0
1,1,11,3,8,3,0,0,1,7,7,0,0,6.5,0
1,1,11,3,8,3,0,0,1,7,9,2,0,5.5,0
1,1,11,3,8,3,0,0,1,7,4,0,3,8,2
1,1,19,3,8,1,1,0,0,9,7,0,2,5.5,0
1,1,19,3,8,1,1,0,0,9,4,0,5,7,5
1,1,19,3,8,1,1,0,0,9,7,0,2,5.5,0
1,1,27,3,8,3,0,0,1,4,9,5,0,7,1
1,1,27,3,8,3,0,0,1,4,7,3,0,8,1
1,1,27,3,8,3,0,0,1,4,7,3,0,8,1
1,1,3,3,9,1,1,0,0,7,6,0,1,7.5,0
1,1,3,3,9,1,1,0,0,7,9,2,0,6,0
1,1,3,3,9,1,1,0,0,7,6,0,1,7.5,0
1,1,11,3,9,3,0,0,1,6,6,0,0,8,0
1,1,11,3,9,3,0,0,1,6,9,3,0,6.5,0
1,1,11,3,9,3,0,0,1,6,7,1,0,7.5,0
1,1,19,3,9,1,1,0,0,9,7,0,2,6,1
1,1,19,3,9,1,1,0,0,9,6,0,3,6.5,3
1,1,19,3,9,1,1,0,0,9,6,0,3,6.5,3
1,1,27,3,9,3,0,0,1,6,9,3,0,6.5,2
1,1,27,3,9,3,0,0,1,6,6,0,0,8,1
1,1,27,3,9,3,0,0,1,6,7,1,0,7.5,2
1,1,3,3,10,1,1,0,0,7,8,1,0,7,0
1,1,3,3,10,1,1,0,0,7,6,0,1,8,0
1,1,3,3,10,1,1,0,0,7,8,1,0,7,0
1,1,11,3,10,3,0,0,1,8,7,0,1,7,0
1,1,11,3,10,3,0,0,1,8,6,0,2,7.5,2
1,1,11,3,10,3,0,0,1,8,8,0,0,6.5,0
1,1,19,3,10,1,1,0,0,8,6,0,2,7.5,2
1,1,19,3,10,1,1,0,0,8,8,0,0,6.5,0
1,1,19,3,10,1,1,0,0,8,7,0,1,7,0
1,1,27,3,10,3,0,0,1,6,7,1,0,8,1
1,1,27,3,10,3,0,0,1,6,8,2,0,7.5,1
1,1,27,3,10,3,0,0,1,6,8,2,0,7.5,2
1,1,3,3,11,1,1,0,0,7,8,1,0,6.5,0
1,1,3,3,11,1,1,0,0,7,5,0,2,8,0
1,1,3,3,11,1,1,0,0,7,8,1,0,6.5,0
1,1,11,3,11,3,0,0,1,8,8,0,0,6,0
1,1,11,3,11,3,0,0,1,8,5,0,3,7.5,2
1,1,11,3,11,3,0,0,1,8,7,0,1,6.5,0
1,1,19,3,11,1,1,0,0,8,7,0,1,6.5,0
1,1,19,3,11,1,1,0,0,8,8,0,0,6,0
1,1,19,3,11,1,1,0,0,8,5,0,3,7.5,4
1,1,27,3,11,3,0,0,1,5,8,3,0,7.5,1
1,1,27,3,11,3,0,0,1,5,7,2,0,8,2
1,1,27,3,11,3,0,0,1,5,8,3,0,7.5,2
1,1,3,3,12,1,1,0,0,7,7,0,0,6.5,0
1,1,3,3,12,1,1,0,0,7,5,0,2,7.5,1
1,1,3,3,12,1,1,0,0,7,8,1,0,6,0
1,1,11,3,12,3,0,0,1,7,5,0,2,7.5,2
1,1,11,3,12,3,0,0,1,7,8,1,0,6,0
1,1,11,3,12,3,0,0,1,7,7,0,0,6.5,0
1,1,19,3,12,1,1,0,0,8,5,0,3,7,3
1,1,19,3,12,1,1,0,0,8,7,0,1,6,1
1,1,19,3,12,1,1,0,0,8,7,0,1,6,1
1,1,27,3,12,3,0,0,1,5,7,2,0,7.5,1
1,1,27,3,12,3,0,0,1,5,8,3,0,7,2
1,1,27,3,12,3,0,0,1,5,7,2,0,7.5,1
1,1,3,3,13,1,1,0,0,7,8,1,0,6,0
1,1,3,3,13,1,1,0,0,7,5,0,2,7.5,0
1,1,3,3,13,1,1,0,0,7,7,0,0,6.5,0
1,1,11,3,13,3,0,0,1,7,8,1,0,6,0
1,1,11,3,13,3,0,0,1,7,5,0,2,7.5,2
1,1,11,3,13,3,0,0,1,7,7,0,0,6.5,0
1,1,19,3,13,1,1,0,0,8,7,0,1,6,1
1,1,19,3,13,1,1,0,0,8,5,0,3,7,3
1,1,19,3,13,1,1,0,0,8,7,0,1,6,1
1,1,27,3,13,3,0,0,1,5,8,3,0,7,2
1,1,27,3,13,3,0,0,1,5,7,2,0,7.5,2
1,1,27,3,13,3,0,0,1,5,7,2,0,7.5,2
1,1,3,3,14,1,1,0,0,5,6,1,0,6,0
1,1,3,3,14,1,1,0,0,5,5,0,0,6.5,0
1,1,3,3,14,1,1,0,0,5,7,2,0,5.5,0
1,1,11,3,14,3,0,0,1,6,5,0,1,6,1
1,1,11,3,14,3,0,0,1,6,7,1,0,5,0
1,1,11,3,14,3,0,0,1,6,5,0,1,6,1
1,1,19,3,14,1,1,0,0,7,5,0,2,5.5,2
1,1,19,3,14,1,1,0,0,7,5,0,2,5.5,2
1,1,19,3,14,1,1,0,0,7,6,0,1,5,1
1,1,27,3,14,3,0,0,1,5,6,1,0,6,2
1,1,27,3,14,3,0,0,1,5,7,2,0,5.5,2
1,1,27,3,14,3,0,0,1,5,5,0,0,6.5,2
1,1,3,3,15,1,1,0,0,9,6,0,3,5,0
1,1,3,3,15,1,1,0,0,9,5,0,4,5.5,0
1,1,3,3,15,1,1,0,0,9,5,0,4,5.5,0
1,1,11,3,15,3,0,0,1,5,6,1,0,7,0
1,1,11,3,15,3,0,0,1,5,5,0,0,7.5,0
1,1,11,3,15,3,0,0,1,5,9,4,0,5.5,1
1,1,19,3,15,1,1,0,0,6,5,0,1,7,1
1,1,19,3,15,1,1,0,0,6,5,0,1,7,1
1,1,19,3,15,1,1,0,0,6,9,3,0,5,0
1,1,27,3,15,3,0,0,1,5,5,0,0,7.5,1
1,1,27,3,15,3,0,0,1,5,9,4,0,5.5,2
1,1,27,3,15,3,0,0,1,5,6,1,0,7,1
1,1,3,3,16,1,1,0,0,9,6,0,3,5,0
1,1,3,3,16,1,1,0,0,9,5,0,4,5.5,0
1,1,3,3,16,1,1,0,0,9,5,0,4,5.5,0
1,1,11,3,16,3,0,0,1,5,6,1,0,7,0
1,1,11,3,16,3,0,0,1,5,9,4,0,5.5,1
1,1,11,3,16,3,0,0,1,5,5,0,0,7.5,0
1,1,19,3,16,1,1,0,0,6,5,0,1,7,1
1,1,19,3,16,1,1,0,0,6,9,3,0,5,0
1,1,19,3,16,1,1,0,0,6,5,0,1,7,1
1,1,27,3,16,3,0,0,1,5,6,1,0,7,1
1,1,27,3,16,3,0,0,1,5,9,4,0,5.5,1
1,1,27,3,16,3,0,0,1,5,5,0,0,7.5,1
1,1,3,3,17,1,1,0,0,8,6,0,2,4.5,0
1,1,3,3,17,1,1,0,0,8,5,0,3,5,0
1,1,3,3,17,1,1,0,0,8,4,0,4,5.5,0
1,1,11,3,17,3,0,0,1,5,8,3,0,5,0
1,1,11,3,17,3,0,0,1,5,6,1,0,6,0
1,1,11,3,17,3,0,0,1,5,4,0,1,7,1
1,1,19,3,17,1,1,0,0,6,8,2,0,4.5,0
1,1,19,3,17,1,1,0,0,6,5,0,1,6,1
1,1,19,3,17,1,1,0,0,6,4,0,2,6.5,2
1,1,27,3,17,3,0,0,1,4,5,1,0,7,1
1,1,27,3,17,3,0,0,1,4,6,2,0,6.5,1
1,1,27,3,17,3,0,0,1,4,8,4,0,5.5,2
1,1,3,3,18,1,1,0,0,5,6,1,0,5,0
1,1,3,3,18,1,1,0,0,5,6,1,0,5,0
1,1,3,3,18,1,1,0,0,5,4,0,1,6,0
1,1,11,3,18,3,0,0,1,6,4,0,2,5.5,2
1,1,11,3,18,3,0,0,1,6,6,0,0,4.5,0
1,1,11,3,18,3,0,0,1,6,5,0,1,5,0
1,1,19,3,18,1,1,0,0,6,4,0,2,5.5,2
1,1,19,3,18,1,1,0,0,6,6,0,0,4.5,0
1,1,19,3,18,1,1,0,0,6,5,0,1,5,1
1,1,27,3,18,3,0,0,1,4,6,2,0,5.5,1
1,1,27,3,18,3,0,0,1,4,6,2,0,5.5,1
1,1,27,3,18,3,0,0,1,4,5,1,0,6,1
1,1,3,3,19,1,1,0,0,7,5,0,2,6,0
1,1,3,3,19,1,1,0,0,7,6,0,1,5.5,0
1,1,3,3,19,1,1,0,0,7,6,0,1,5.5,0
1,1,11,3,19,3,0,0,1,6,5,0,1,6.5,1
1,1,11,3,19,3,0,0,1,6,6,0,0,6,0
1,1,11,3,19,3,0,0,1,6,7,1,0,5.5,0
1,1,19,3,19,1,1,0,0,6,7,1,0,5.5,0
1,1,19,3,19,1,1,0,0,6,6,0,0,6,0
1,1,19,3,19,1,1,0,0,6,5,0,1,6.5,1
1,1,27,3,19,3,0,0,1,5,6,1,0,6.5,1
1,1,27,3,19,3,0,0,1,5,6,1,0,6.5,1
1,1,27,3,19,3,0,0,1,5,7,2,0,6,2
1,1,3,3,20,1,1,0,0,8,5,0,3,6,0
1,1,3,3,20,1,1,0,0,8,6,0,2,5.5,0
1,1,3,3,20,1,1,0,0,8,6,0,2,5.5,0
1,1,11,3,20,3,0,0,1,6,8,2,0,5.5,0
1,1,11,3,20,3,0,0,1,6,6,0,0,6.5,0
1,1,11,3,20,3,0,0,1,6,5,0,1,7,1
1,1,19,3,20,1,1,0,0,6,8,2,0,5.5,0
1,1,19,3,20,1,1,0,0,6,5,0,1,7,2
1,1,19,3,20,1,1,0,0,6,6,0,0,6.5,0
1,1,27,3,20,3,0,0,1,5,8,3,0,6,2
1,1,27,3,20,3,0,0,1,5,6,1,0,7,1
1,1,27,3,20,3,0,0,1,5,6,1,0,7,1
1,1,3,3,21,1,1,0,0,9,5,0,4,7,0
1,1,3,3,21,1,1,0,0,9,6,0,3,6.5,0
1,1,3,3,21,1,1,0,0,9,8,0,1,5.5,0
1,1,11,3,21,3,0,0,1,6,9,3,0,6.5,0
1,1,11,3,21,3,0,0,1,6,5,0,1,8.5,1
1,1,11,3,21,3,0,0,1,6,8,2,0,7,0
1,1,19,3,21,1,1,0,0,8,5,0,3,7.5,2
1,1,19,3,21,1,1,0,0,8,9,1,0,5.5,0
